post_query,message_channel_name,channel_title,post_id,telegram_post_id,message_user_id,date,text,post_validation_status,post_url,caption,message_views_count,message_forwards,message_reactions,message_reply_to,forward_from,message_entities,message_has_photo,message_has_video,message_has_document,post_author,message_edit_date,message_media_group_id
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4763,1004002721,-1001004002721,2026-02-09T19:01:28Z,"Tudo no filme é alvo de críticas 🗣️🎬 **t.me/bbcbrasil**   Desde que a diretora Emerald Fennell anunciou que, após Bela Vingança e Saltburn, faria sua própria versão de O Morro dos Ventos Uivantes, da escritora Emily Brontë, não faltaram opiniões de críticos — em sua maioria, negativas.  __""Fennell canalizou seus instintos criativos para um perturbador exercício de destruição sem sentido""__, escreveu Lara Brown na The Spectator — e isso cinco meses antes da estreia do filme, marcada para 12 de fevereiro.  Tudo no filme foi alvo de críticas, do elenco aos figurinos, dos sotaques dos atores às aspas no título: em inglês, é __""Wuthering Heights""__, e não __Wuthering Heights__, para enfatizar que se trata da interpretação própria de Fennell do livro, e não é fiel ao livro.  **Leia o que tanto irrita os críticos desta obra**👉https://bbc.in/3O7BoHm",FLAGGED,https://t.me/bbcbrasil/4763,,2331,9,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤯'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39475E50>, <telethon.tl.types.MessageEntityBold object at 0x0000021D39476490>, <telethon.tl.types.MessageEntityItalic object at 0x0000021D39475710>, <telethon.tl.types.MessageEntityItalic object at 0x0000021D39476E50>, <telethon.tl.types.MessageEntityItalic object at 0x0000021D39476E90>, <telethon.tl.types.MessageEntityBold object at 0x0000021D392A7910>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D392A5F90>]",TRUE,FALSE,FALSE,,2026-02-09T19:05:13Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4764,1004002721,-1001004002721,2026-02-09T21:28:34Z,"**'Fizemos sexo em um hotel chinês e depois descobrimos que fomos gravados e vistos por milhares de pessoas' 📸🚨 ****http://t.me/bbcbrasil**  Eric e Emily estão entre os muitos hóspedes de hotel filmados sem saber por câmeras escondidas em quartos por toda a China.  Eric descobriu isso quando navegava por um canal de redes sociais que ele mesmo costumava acessar para consumir pornografia, quando, poucos segundos após o início de um vídeo, ele congelou.",FLAGGED,https://t.me/bbcbrasil/4764,,2372,10,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=22, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤯'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39474B10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39475250>, <telethon.tl.types.MessageEntityBold object at 0x0000021D394759D0>]",FALSE,TRUE,TRUE,,2026-02-09T21:29:33Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4765,1004002721,-1001004002721,2026-02-09T23:00:32Z,"**Relação de Jeffrey Epstein com o Brasil 🇧🇷 ****http://t.me/bbcbrasil**  Os milhões de novos documentos sobre o criminoso sexual condenado Jeffrey Epstein divulgados pelo governo americano nas últimas semanas mostram que ele manteve relações pessoais com modelos brasileiras, ajudou-as financeiramente e até pode tê-las empregado em algum momento como assistentes.  Há conversas datadas pelo menos desde 2006 nos arquivos, antes de ele ter sido preso pela primeira vez. 👉 https://bbc.in/4rD9LUZ",FLAGGED,https://t.me/bbcbrasil/4765,,2284,5,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=15, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤯'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39477050>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39474C50>, <telethon.tl.types.MessageEntityBold object at 0x0000021D394747D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39474710>]",TRUE,FALSE,FALSE,,2026-02-09T23:09:46Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4766,1004002721,-1001004002721,2026-02-10T11:08:59Z,"**Cúmplice de Epstein decide que não vai se pronunciar** 🗣️❌ **t.me/bbcbrasil**  Ghislaine Maxwell, cúmplice condenada do criminoso sexual Jeffrey Epstein, pretende invocar seu direito de permanecer em silêncio durante o interrogatório do Comitê de Supervisão da Câmara dos EUA, segundo seu advogado.  Ela deve depor de forma virtual, a portas fechadas, na segunda-feira, a partir da prisão no Texas onde cumpre uma pena de 20 anos por tráfico sexual.  O depoimento ocorre no momento em que o Departamento de Justiça dos EUA divulgou milhões de páginas de novos arquivos da investigação sobre o financista desacreditado, incluindo imagens dela em uma prisão do Brooklyn em 2020. ** Entenda o caso desde o início**👉 https://bbc.in/3ZsH7tK",FLAGGED,https://t.me/bbcbrasil/4766,,2042,7,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=14, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤯'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39476790>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39474E50>, <telethon.tl.types.MessageEntityBold object at 0x0000021D39477590>, <telethon.tl.types.MessageEntityBold object at 0x0000021D39477250>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39476AD0>]",FALSE,TRUE,TRUE,,2026-02-10T11:10:04Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4767,1004002721,-1001004002721,2026-02-10T12:04:46Z,"**Como brasileiros podem ser afetados com a eleição de novo presidente de Portugal** 🇧🇷🇵🇹 **t.me/bbcbrasil**  O novo presidente de Portugal, António José Seguro, ex-secretário-geral do Partido Socialista (PS), assume em um contexto de forte instabilidade política interna e de crescentes tensões sociais, impulsionadas pelo avanço do partido de direita radical Chega e por sua retórica hostil à imigração.  Seguro venceu o segundo turno da eleição presidencial de Portugal com 66,8% dos votos, contra 33,2% de André Ventura, líder do Chega, cuja campanha foi marcada por ataques a minorias e às elites políticas tradicionais, além de uma agenda anti-imigração.  ""Para comunidades imigrantes, é uma notícia positiva ao apontar para a preferência dos portugueses pela moderação e a tolerância"", diz a brasileira Joana Ricarte, da Universidade de Coimbra e coordenadora do curso de Relações Internacionais no Instituto Piaget, em Viseu.  **Entenda por quê**  👉https://bbc.in/4qwEbaG",FLAGGED,https://t.me/bbcbrasil/4767,,2141,8,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=15, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=11, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤯'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39477B50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39474890>, <telethon.tl.types.MessageEntityBold object at 0x0000021D39477C50>, <telethon.tl.types.MessageEntityBold object at 0x0000021D39475AD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39476090>]",TRUE,FALSE,FALSE,,2026-02-10T12:05:35Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4768,1004002721,-1001004002721,2026-02-10T14:27:33Z,"**Novo êxodo na Oceania** ✈️🇳🇿 **t.me/bbcbrasil**  A Nova Zelândia viu mais de 70 mil de seus cidadãos deixarem o país em apenas um ano.  Embora o número pareça modesto, ele equivale a quase 1,4% da população desse país insular do sudoeste do oceano Pacífico, habitado por cerca de 5,1 milhões de pessoas.  **Entenda por que o maior fluxo de saída de neozelandeses em décadas começa a gerar preocupação no país** 👉https://bbc.in/4qwEbaG",FLAGGED,https://t.me/bbcbrasil/4768,,2289,11,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=15, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤯'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39474310>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39474B90>, <telethon.tl.types.MessageEntityBold object at 0x0000021D39475110>, <telethon.tl.types.MessageEntityBold object at 0x0000021D394745D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39474510>]",TRUE,FALSE,FALSE,,2026-02-10T14:28:38Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4769,1004002721,-1001004002721,2026-02-10T16:31:56Z,"**Assédio em escolas cívico-militares no Paraná** ⚠️📚 **t.me/bbcbrasil**  Um grupo de ao menos nove meninas, com idades entre 11 e 13 anos, denunciou que um funcionário militar teria tocado partes de seus corpos, incluindo o seio de uma delas, em diferentes datas, em uma escola cívico-militar em Cornélio Procópio, no interior do Paraná. O caso aconteceu em 2023.  Os relatos foram levados à polícia. Uma investigação foi aberta para apuração de estupro de vulnerável, e o caso seguiu para a Justiça, onde um processo ainda corre sob sigilo.  Após os relatos, o monitor militar continuou trabalhando na escola. Foi desligado pelo governo do Paraná quase dois anos depois, em 2025.  **A reportagem completa** 👉https://bbc.in/46k0adN",FLAGGED,https://t.me/bbcbrasil/4769,,2398,10,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=50, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=4, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3941D550>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3941C110>, <telethon.tl.types.MessageEntityBold object at 0x0000021D3941C0D0>, <telethon.tl.types.MessageEntityBold object at 0x0000021D3941C410>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3941FAD0>]",FALSE,TRUE,TRUE,,2026-02-10T16:32:36Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4770,1004002721,-1001004002721,2026-02-10T23:08:14Z,"**Caso Victoria Natalini ⚖️ ****http://t.me/bbcbrasil**  A 4ª Turma do Superior Tribunal de Justiça (STJ) decidiu, por unanimidade, condenar a escola Waldorf Rudolf Steiner, em São Paulo, a pagar indenização de R$ 1 milhão para João Carlos Natalini, pai de Victoria Mafra Natalini, que morreu durante excursão pedagógica em 2015.  A jovem tinha 17 anos quando desapareceu na fazenda Pereiras, em Itatiba, no interior de São Paulo, e foi encontrada sem vida no dia seguinte. 👉 https://bbc.in/3Zr3HmH",FLAGGED,https://t.me/bbcbrasil/4770,,2254,7,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=27, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=9, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3941CFD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3941E0D0>, <telethon.tl.types.MessageEntityBold object at 0x0000021D3941F150>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3941DC10>]",TRUE,FALSE,FALSE,,2026-02-10T23:09:49Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4771,1004002721,-1001004002721,2026-02-11T10:55:30Z,"**__'Invoco o meu direito ao silêncio'__**⛓️‍💥🇺🇲 **http://t.me/bbcbrasil**  Ghislaine Maxwell, cúmplice do criminoso sexual Jeffrey Epstein, recusou-se a responder às perguntas do Comitê de Supervisão da Câmara dos Representantes dos EUA na segunda-feira (9/2).  Maxwell compareceu virtualmente para um depoimento a portas fechadas da prisão no Texas onde cumpre pena de 20 anos por tráfico sexual.  O presidente republicano do Comitê de Supervisão da Câmara, James Comer, disse que, ""como esperado"", Maxwell invocou a Quinta Emenda da Constituição americana — que dá direito de permanecer em silêncio.  ""Isso é obviamente muito decepcionante"", disse ele. ""Tínhamos muitas perguntas a fazer sobre os crimes que ela e Epstein cometeram, bem como perguntas sobre possíveis cúmplices.""  **Leia mais sobre o caso Epstein, inclusive sobre as trocas de mensagens do condenado por pedofilia com modelos brasileiras**  👉https://bbc.in/4rD9LUZ",FLAGGED,https://t.me/bbcbrasil/4771,,2145,5,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=27, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3941E990>, <telethon.tl.types.MessageEntityItalic object at 0x0000021D3941FB50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3941CA50>, <telethon.tl.types.MessageEntityBold object at 0x0000021D3941F310>, <telethon.tl.types.MessageEntityBold object at 0x0000021D3941D910>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3941E690>]",FALSE,TRUE,TRUE,,2026-02-11T11:01:35Z,
canal:bbcbrasil,bbcbrasil,BBC News Brasil,4772,1004002721,-1001004002721,2026-02-11T13:32:01Z,"**’Herançocracia'** 🏠💰 t.me/bbcbrasil   Pessoas que, hoje, têm menos de 45 anos têm mais possibilidade de comprar uma casa com a ajuda dos pais do que com a renda do seu trabalho, segundo historiadora britânica  ""A herançocracia é uma sociedade na qual o importante não é o quanto você ganha, nem o que você aprendeu, mas sim se você tem acesso ao banco da mamãe e do papai, que é o que define suas oportunidades, sua rede de segurança e sua plataforma para a vida adulta”, diz ela 👇 https://bit.ly/4qqpplB",FLAGGED,https://t.me/bbcbrasil/4772,,2212,12,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=18, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=11, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=7, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3941DF50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3941EE50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3941DB10>]",TRUE,FALSE,FALSE,,2026-02-11T13:39:48Z,
