post_original_id,video_transcription
7604948521317403922,"texto aprovado pela Câmara dos Deputados, ainda não chegou oficialmente aqui à sede do Executivo, mas a análise que o presidente Lula tem feito é que justamente vai vetar essa medida que só no Senado tem um impacto de R$ 215 milhões ao ano. Trata-se daquela medida então que diz respeito às verbas indenizatórias, benefícios, os chamados pendurecalhos vinculados aos salários de alguns servidores que podem ultrapassar então aquele que é considerado como o teto constitucional do funcionalismo público. Cerca de R$ 46.300, atualmente os vencimentos brutos de um ministro do Supremo Tribunal Federal. E para fazer esse veto então aqui no Palácio do Planalto, o presidente Lula pretende justamente usar como então um argumento o fato de o ministro do STF, Flávio Dino, ter proibido que esses pendurecalhos, essas verbas indenizatórias ultrapassem o teto constitucional. O presidente Lula então deve utilizar esse argumento de forma oficial, mas ele entende também de forma interna que trata-se de uma medida que não tem interesse social e que justamente vai na contramão daquilo que é a demanda nesse momento do funcionalismo público que é o enxugamento de despesas. Então o presidente Lula já de olho nas eleições e principalmente de olho no impacto no orçamento da União deve acabar optando então por esse veto integral para que a medida não avance, para que ela não seja implementada. A gente relembra que mesmo assim o Congresso Nacional por meio de uma sessão conjunta entre deputados e senadores pode acabar optando por uma derrubada de veto, mas essa derrubada precisa da maioria nas duas casas. Então o que o presidente Lula analisa nesse momento é a possibilidade de devolver o projeto para o Congresso Nacional, só que essa possibilidade é um pouco mais remota, uma vez que o próprio Congresso Nacional poderia sancionar por ausência de um posicionamento do Executivo, por outro lado, o presidente Lula, aí a possibilidade maior é realmente vetar integralmente, marcar posição em relação a esse assunto que é delicado para essa época de eleições. Essa é a análise do Palácio do Planalto, aguardando então a chegada oficial desse texto aqui."
7604947846428691719,"Um novo sistema meteorológico se configura no Brasil neste início de semana e garante muita chuva sobre áreas da região sudeste do Brasil. Muita atenção, você que está na capital paulista, norte do estado de São Paulo também, região dos lagos no Rio de Janeiro, Triângulo Mineiro, sul de Minas Gerais, a própria capital BH hoje com chuva muito forte. Na capital fluminense hoje no Rio de Janeiro até 50 milímetros de chuva, aqui em São Paulo até 40 milímetros e vai chover também na região centro-oeste do Brasil. A boa notícia dessa chuvarada é que tem chuva para encher reservatório. O Cantareira subiu nos últimos dias seis pontos percentuais, está batendo a média de 26%. E durante toda essa semana tem chuva no estado de São Paulo para conseguir manter o nível do reservatório."
7604909139126406421,E aí
7604922061722635540,A CIDADE NO BRASIL A CIDADE NO BRASIL
7604903043687091476,está nesse o ponto de re ir atrás Esse é aquele carro escorregadinho.
7604888408351132939,"sobre a família do ex-jogador Túlio Maravilha. A Tuliane Maravilha, ela causou polêmica nas redes sociais porque ela disse o seguinte, tem 18 anos, passou na Universidade Federal do Rio de Janeiro e passou em nutrição e odontologia. Bacana? Mas ela falou assim, não vou entrar porque essa questão das universidades públicas são escolas que não estão alinhadas aos pensamentos e os princípios e os valores da família. Tuliane, conta pra gente, o que foi? Olha, um dos fatores maiores que a gente não permite, né? A Tuliane, nossos filhos irem para a Federal é a gente manter os nossos valores familiares. A faculdade, a universidade particular, ela alinha mais aos nossos pensamentos e aos nossos princípios. E a logística não é muito legal, né? Fica quase uma hora, dependendo do trânsito, uma hora e meia, duas horas. Tem que passar ali na linha amarela, ali vermelha, zona de perigo, de muitos conflitos. E a Federal, que no Rio, infelizmente... Tá bem precária. Tá bem precária, né? Tem greve vários meses, parado. Então você não dá... Tá caindo aos pedaços, infelizmente. Não tem papel higiênico. A estrutura, exato. A gente vê os noticiários, são os piores possíveis. Então, por isso, a gente priorizou para que ela pudesse ficar mais perto e numa faculdade particular. É, engloba mais a nossa segurança, a nossa qualidade de vida e o mundo que a gente, da qual, realmente, quer preservar, né, gente? Que são nossos filhos desse mundo mal que a gente está vivendo aí. Trânsito, roubo, né? Tudo de negativo que nos tiram a segurança e a paz de deixar nossas preciosidades... Nosso bem maior, que são nossos filhos."
7604879143406161170,E aí E aí E aí E aí
7604871993711775032,"Essa é sua bolsa? É. Só o documento? Isso. Bastante aqui. Dá o cheiro de novo. Meu óculos. A gente leva ela, depois a senhora coloca. Hã? Leva ela, depois a senhora coloca. Vamos ver se a senhora está apoiando. Por quê? Por quê? Você está apoiando a professora, a constituição, o cantil. Por quê? Tudo bem. Certo? Como assim? Tudo bem. Pode usar a de vocês? Pode. Pode sim. Está nossa. Pode usar a de vocês? Pode usar a lei. Pode usar. Muito obrigado. Obrigado. Obrigado. Obrigado. E aí E aí E aí"
7604871989047725323,"Já tinha uma relação um pouco difícil dos últimos meses para cá, quanto mais perto do ano eleitoral, mais complicado. E hoje, então, não foi diferente. O governador de São Paulo decidiu não ir, então, a essa agenda no Instituto Butantan, que é ligado ao governo paulista. E terá, então, entre os presentes, o presidente Lula, também o ministro da Saúde, Alexandre Padilha, o vice-presidente da República, Geraldo Alckmin, e pode contar até mesmo com o ministro da Fazenda, Fernando Haddad. No lugar disso, o governador passa o dia no Palácio dos Bandeirantes em despachos internos e também envia um representante ao Instituto Butantan, o secretário de Saúde, Eleus Spiva. Como eu disse, não é de hoje, então, que a relação vem esfriando. No começo do mandato, em 2023, 2024, Lula e Tarcísio chegaram a dividir palanque algumas vezes e aparecerem juntos. Mas, desde que Tarcísio, inicialmente, poderia alçar voos presidenciais, a disputa começou a ficar mais séria. E lá atrás, no ano passado, em dois momentos, pelo menos, no leilão do túnel Santos-Guarujá, por exemplo, foi Lula quem decidiu não vir participar da foto com Tarcísio de Freitas. Depois, o governador decidiu não comparecer à missa do dia de Nossa Senhora Aparecida aqui no interior e não cruzou com o Geraldo Alckmin. E agora, então, essas sensações, essas separações continuam."
7604870710489632018,Almem Rádio ripping Aplausos Aplausos
7604849509201464632,"A Beatriz Manfredini já está aparecendo aqui para falar com a gente sobre um outro assunto. É que o MDB quer filiar o vice-governador de São Paulo, o Felício Ramut, para ter o vice de Tarcísio ou ainda garantir o nome no Senado. Beatriz Manfredini com as informações, então, ao vivo, são as movimentações político-partidárias, muito mais ali com um olhar estratégico de conquistar um espaço que talvez já esteja meio garantido. Será para o MDB, Bia Manfredini? Olha, Bia, dá para ler que o MDB tem algum espaço garantido, sim, no governo de São Paulo, até porque o próprio presidente do partido, Baleia Rossi, já disse algumas vezes que a sigla tem uma dívida e de gratidão com o Tarcísio, porque foi o Tarcísio quem impulsionou a reeleição de Ricardo Nunes, prefeito da capital que é do MDB, lá em 2024. Mas os planos, ultimamente, têm alçado voos maiores, viu? E ficado, então, mais intensos. Principalmente, depois de que veio à tona, de que o atual vice de Tarcísio de Freitas, Felício Ramut, atualmente no PSD, estaria disposto, apesar de não ser a primeira escolha, a trocar de partido. A partir disso, então, o MDB acendeu um alerta, virou uma chavinha e entendeu que poderia ganhar espaço dentro da eleição majoritária aqui para São Paulo. Hoje à tarde, às seis horas, o presidente nacional da sigla, Baleia Rossi, tem um encontro com o Tarcísio de Freitas no Palácio dos Bandeirantes. Oficialmente, esse é o primeiro encontro de Baleia e Tarcísio no ano, os dois se dão bem, tem um histórico mesmo de conversas, e a pauta principal seria as demandas dos prefeitos do MDB pelo Estado de São Paulo. Internamente, no entanto, o que eu apurei é que já é uma conversa, um pontapé inicial justamente para esses novos planos do MDB no Estado. O MDB cravou que quer, então, estar na eleição majoritária. E aí surgem duas possibilidades. A primeira, de filiar Felício Ramut ao partido, aí o MDB, então, teria alguém como vice nessa chapa com o Tarcísio. Um plano que seria bom não só para o MDB agora, mas a longo prazo. Tarcísio não pode tentar a reeleição mais uma vez. Então, o MDB já estaria colocando alguém nos planos lá para o governo de São Paulo em 2030, fortalecendo que essa figura poderia ser Ricardo Nunes, que já era preferido de Tarcísio antes, quando ele pensava ainda em sair à presidência da República, ou então ficar com o Senado Federal. A gente retoma rapidamente uma apuração que eu trouxe semana passada, de que circula no Palácio dos Bandeirantes, a informação de que Tarcísio tem dito a pessoas próximas que ele gostaria de alguém mais de centro no Senado. Tarcísio vê o risco da direita perder a representatividade na Casa Alta, perder, inclusive, duas vagas, dependendo do que a esquerda colocar aqui para disputar. Então, ele tem defendido que, junto com o Guilherme de Ritchie, que já vai disputar a primeira vaga e é alguém mais bolsonarista, a direita coloque alguém mais ao centro. E aí o MDB também poderia entrar. Então, é esse jogo que começa a ser discutido a partir de hoje, entre Tarcísio e Baleia Rossi, nesse encontro no Palácio dos Bandeirantes, a portas fechadas. Claro, não tem nada decidido ainda. O próprio Felício Ramutti já me disse que tem preferência inicial por permanecer no PSD, mas que não descarta a possibilidade de trocar de partido. Ele e Gilberto Kassab, o presidente do PSD, não estão exatamente no melhor momento possível. Então, claro que mudanças podem acontecer. Mas tudo isso ainda será conversado. Felício Ramutti está no centro dessa conversa, porque eu também já trouxe aqui, é o preferido do governador, neste momento, para permanecer no cargo e tentar, então, com ele, a reeleição. Bom dia!"
7604830126139903243,"Seu Sérgio, você está comandado de prisão, tá? Você sabe o motivo já? Não? A gente está comandado, a gente te acompanha lá só para poder liberar. Aqui, tá bom? Por favor. Obrigada, gente. Obrigada. Obrigada."
7604802622670867768,"Junto ao avanço da transição energética do Brasil, os produtores rurais que plantam milho podem apostar no etanol para driblar as cotações baixas da commodity no mercado global. Embora o preço do milho esteja com viés mais baixista desde meados de setembro, outubro do ano passado, a maior parte do milho brasileiro fica no mercado interno. E um segmento que utiliza cada vez mais volumes é o do biocombustível com a produção de etanol. Vale lembrar que o maior produtor de etanol de milho do mundo são os Estados Unidos, mas o Brasil também vem crescendo tanto na produção quanto na própria instalação de usinas. Além disso, outro segmento do agronegócio que tem a ver com o consumo de milho é o da pecuária. O crescimento de criação de frangos e suínos leva à maior procura pelo DDG, um coproduto derivado do processamento de milho usado para alimentação animal. Aliás, o Brasil já se movimenta também para embarcar as primeiras cargas de DDG para a China, tornando este um mercado promissor de exportação. Para saber mais sobre o setor produtivo do Brasil, é só acompanhar o Hora H do Agro, que vai ao ar todo sábado às 5 da manhã, no horário alternativo das 6 da manhã dos domingos. Volto com vocês aí no estúdio. Bom dia. E aí E aí E aí"
