post_description,post_validation_status,post_url,post_shares_count,post_time_raw,post_is_time_estimated,post_original_id,text_length,post_hashtags,post_likes_count,post_author_username,post_query,post_published_at,comments,
"O fotógrafo e ambientalista Sebastião Salgado deixou um legado histórico e impactante, ao documentar a Amazônia e os povos de nosso país, entre eles, nosso povo Sem Terra. Eternizado por um olhar sensível para os conflitos sociais e a relação entre o  homem e a natureza. 
Nesta data, Sebastião Salgado completaria 82 anos de existência. Para nós, continua vivo em suas obras e na história do Movimento Sem Terra. 
”A fotografia é a memória de todos nós. É através dela que o mundo nos vê”
Sebastião Salgado",VALID,https://www.facebook.com/MovimentoSemTerra/posts/pfbid022kjbHzkdKYhxULaHXEAuJ8LS911rGX3Jt191DDqqcJDqKBmepW9ZfJELc4Fkn2orl,19,1d,False,d0a89c88a62757dc,598,{},0,MST,profile: MST,2026-02-13T06:44:07.980,"{{'user_name': 'Ana Rita', 'comment_text': 'Com Lula o Brasil está no rumo certo.'}, {'user_name': 'Dema Lunardelli', 'comment_text': 'Ana Rita\nqual rumo ??? Vc acha que o tal rumo certo é só ajeitar a vida desses aí ?'}, {'user_name': 'Ana Rita', 'comment_text': 'Ana Rita\nqual rumo ??? Vc acha que o tal rumo certo é só ajeitar a vida desses aí ?'}}",
"Como marco do começo do ano foi dada a largada para se falar de carnaval, e nesta primeira semana de fevereiro de 2026 o 5° curso de carnaval do Movimento dos Trabalhadores Rurais Sem Terra (MST) no Paraná começa a todo vapor.
Seguindo o que já se tornou tradição, companheiros e companheiras de áreas de Reforma Agrária de todo o estado, e dessa vez mostrando que a Unidos da Lona Preta está em todo o país, contamos com a presença de integrantes da unidos do Rio Grande do Sul, para o nosso encontro marcado na cidade de Curitiba. 
 Leia mais no link abaixo 
 https://mst.org.br/.../o-samba-faz-a-luta-e-a-luta-faz-o.../",VALID,https://www.facebook.com/MovimentoSemTerra/posts/pfbid0Uat3WekDxyaHo2dAZbgCeMzjpc4fEvnbvuWQk5dX7K7TqZui64XC6u5eV9Ce2bAxl,162,3d,False,21726831beb31b25,1051,{},0,MST,profile: MST,2026-02-11T06:44:29.320,"{{'user_name': 'https://mst.org.br/.../camilo-torres-e-o-legado-da-luta.../', 'comment_text': 'CAMILO TORRES E O LEGADO DA LUTA PELA REFORMA AGRÁRIA NA AMÉRICA LATINA'}, {'user_name': 'Mara Vanessa Pohlmann', 'comment_text': 'Em 1991, fiz uma exposição, em Comemoração a um Espaço em Porto Alegre.'}}",
"Dom Hélder Câmara foi um dos fundadores da Conferência Nacional dos Bispos do Brasil (CNBB), que teve importante papel de enfrentamento à ditadura militar brasileira. Em 1964, ele se tornou arcebispo de Recife e Olinda.
 Dias depois do golpe, Dom Hélder divulgou um manifesto apoiando a ação católica operária no Recife. O novo governo militar o proibiu de se manifestar publicamente. Com a implantação do Ato Institucional Nº 5 (AI-5), em 1968, por incomodar muito os militares, passou a ser considerado pelos agentes do governo como um “morto-vivo”. Os meios de comunicação não podiam falar sobre ele, nem publicar nada que mencionasse seu nome. O arcebispo estava proibido até de frequentar as universidades do país.
 Porém, Dom Hélder seguiu lutando em defesa do povo brasileiro. Em 1972 foi indicado para o Prêmio Nobel da Paz. Ele se aposentou em 1985, tendo organizado mais de 500 Comunidades Eclesiais de Base (CEBs), muito importantes para a resistência popular durante a ditadura. No final da década de 1990, lançou a campanha “Ano 2000 Sem Miséria”",VALID,https://www.facebook.com/MovimentoSemTerra/posts/pfbid0ydLXtbn58zeLmZ7WfEAhFEGSryJdUazBm2BrLT1SgHcJAuicmEHEV2q1WpWfhgCvl,239,3d,False,911212d980027d73,919,{},0,MST,profile: MST,2026-02-11T06:45:12.161,"{{'user_name': 'https://mst.org.br/.../apos-decadas-berco-das-ligas.../', 'comment_text': 'BARRA DAS ANTAS: TERRA, MEMÓRIA E LUTA CAMPONESA NA PARAÍBA'}, {'user_name': 'Carlos Vasques Mainieri', 'comment_text': 'Acredito ser um caminho muito seguro a reforma Agrária.'}}",
"ÚLTIMO ENSAIO ANTES DO DESFILE
 É hoje (5)! Para o último ensaio antes do grande desfile, a Acadêmicos do Tatuapé e o MST convoca toda a comunidade e militância para chegar junto, fortalecer a energia e dar esse último esforço coletivo que faz toda a diferença. A presença de cada componente é fundamental para ajustar detalhes, elevar o canto e a vibração, e alimentar a expectativa de estar na avenida. Hoje (5), às 20h, na quadra social da escola, é hora de transformar preparação em emoção, garra e brilho, levando para o desfile a força de quem constrói esse sonho até o fim.",VALID,,20,4d,False,a7664917241140aa,402,{},0,MST,profile: MST,2026-02-10T06:45:38.386,"{{'user_name': 'Paulinho Muniz', 'comment_text': 'Kkkkk onde estão os trabalhadores?'}, {'user_name': 'To COM A Macaca - curtam nossa pagina', 'comment_text': 'Paulinho Muniz\nc ainda acredita em coelho da páscoa'}, {'user_name': 'Paulinho Muniz', 'comment_text': 'Paulinho Muniz\nc ainda acredita em coelho da páscoa'}}",
"CAIXA
não tem que ficar bloqueando minha conta do caixa tem, eu que estou utilizando, as vezes perco o celular e chip, troco de celular e chip, mas eu que estou utilizando a conta, apareci um monte de vezes na caixa para resolver isso, provei que estou utilizando, não é para ficar bloqueando, fazendo os procedimentos corretamente, fica em paz, meu benefício deposita nessa conta, ficar bloqueando me prejudica, pois eu que estou utilizando, obrigado !!!",VALID,https://www.facebook.com/MovimentoSemTerra/posts/pfbid02TMg6THm1Ej7iiDv2cPfaZqKZopHn4XA7sVDuHcHTeWfvdaAuXsXFXDVFHHBuFfrZl,143,5d,False,d3bf7f05dafcfc2d,507,{},0,Caixa,profile: Caixa,2026-02-09T06:46:06.610,"{{'user_name': 'Alexandre Valpassos Viana', 'comment_text': 'está no mundo da Luz...realizou muito ! Exemplo ! Luz e Paz !'}}",
"Casais combinam em muita coisa. Outras… nem tanto.
Mas, quando o assunto é organizar a vida financeira a dois, vale facilitar.
Com o Open Finance na CAIXA, vocês podem compartilhar informações que vocês têm em outros bancos, ter uma visão mais completa do seu dinheiro e tomar decisões juntos, com mais clareza e controle.
É mais transparência, mais planejamento e menos complicação. Do jeito que a vida real pede.
Saiba mais em caixa.gov.br/openfinance
#PosesDeCasal #OpenFinance #CAIXA #PorVoce #PorTodoOBrasil",VALID,https://www.facebook.com/MovimentoSemTerra/posts/pfbid0xtRCSxAeHqrbRf1BCgvhUtdAPQ5boSKrUHcbu4G2r9gU5CRr17vacZLfU8cVWtDSl,17,4d,False,017a5d57d1a4618f,622,{},0,Caixa,profile: Caixa,2026-02-10T06:46:33.232,"{{'user_name': 'https://mst.org.br/.../o-samba-faz-a-luta-e-a-luta-faz-o.../', 'comment_text': 'Como marco do começo do ano foi dada a largada para se falar de carnaval, e nesta primeira semana de fevereiro de 2026 o 5° curso de carnaval do Movimento dos Trabalhadores Rurais Sem Terra (MST) no Paraná começa a todo vapor.'}, {'user_name': 'Fabricio Agrorganico', 'comment_text': 'Viva a vida....'}}",
"Carnaval é fantasia. Imprevisto não é.
Seja para organizar a vida, se planejar melhor ou resolver aquele aperto que aparece sem avisar, o Empréstimo Pessoal CAIXA é uma opção para usar com consciência e tranquilidade.
Porque o carnaval passa, mas o cuidado com as contas fica.
Simule já em caixa.gov.br/emprestimopessoal
#Carnaval #CreditoCAIXA #CAIXA #PorVoce #PorTodoOBrasil",VALID,https://www.facebook.com/MovimentoSemTerra/posts/pfbid0xLdx3yYE8saL7Fuh3UoqXriPXoqUpjzDBxyWxdC5iw5Ft5srhDjbjbz2CXB61rGhl,53,3d,False,ecc74affc6060d3b,1059,{},0,Caixa,profile: Caixa,2026-02-11T06:47:49.646,"{{'user_name': 'Luciana Regina Matelli', 'comment_text': 'Uma pessoa da mais alta dignidade!!'}}",
"O pagamento do Bolsa Família de fevereiro/2026 começa hoje, 12/02.
Você pode sacar sem cartão, usando a biometria nos terminais de autoatendimento da CAIXA (é só ter o cadastro feito em uma agência).
Também dá pra pagar contas ou sacar o saldo com cartão nas Lotéricas, terminais de autoatendimento CAIXA e Correspondentes CAIXA Aqui.
Acompanhe tudo de perto, acesse o App Bolsa Família: informações atualizadas, novidades do Programa e muito mais. É gratuito.
#BolsaFamília #CAIXA
#PraTodosVerem: Carrossel informativo sobre o pagamento referente a fevereiro do Programa Bolsa Família que se inicia hoje, 12/02.",VALID,https://www.facebook.com/MovimentoSemTerra/posts/pfbid02BZjGsWoD1E2XzNRoPBMUhbadSDQRzVKgLMYNwtXSFwz9ziuFKRY7mFFhcA5grgkul,5,20h,False,2842a8fdfd917fc6,580,{},0,Caixa,profile: Caixa,2026-02-13T10:49:19.003,"{{'user_name': 'Ricardo De Souza', 'comment_text': 'pao e circo com nosso dinhero'}}",
"Pra curtir o Carnaval sem dor de cabeça, o cuidado começa antes da festa!
Planeje o orçamento, estipule o limite de gastos, fique de olho na hora de usar o cartão ou acessar a sua conta CAIXA e curta a folia no ritmo certo! 
Para mais dicas sobre segurança financeira, acesse: caixa.gov.br/seguranca
#PraTodosVerem: carrossel sobre dicas de segurança financeira para as festas de Carnaval.",FLAGGED,,2,11h,False,96e203a16d0a25c3,455,{},0,Caixa,profile: Caixa,2026-02-15T09:49:52.109,"{{'user_name': 'Jefferson Moreira', 'comment_text': 'CAIXA\nnão tem que ficar bloqueando minha conta do caixa tem, eu que estou utilizando, as vezes perco o celular e chip, troco de celular e chip, mas eu que estou utilizando a conta, apareci um monte de vezes na caixa para resolver isso, provei que estou utilizando, não é para ficar bloqueando, fazendo os procedimentos corretamente, fica em paz, meu benefício deposita nessa conta, ficar bloqueando me prejudica, pois eu que estou utilizando, obrigado !!!'}, {'user_name': 'CAIXA', 'comment_text': 'CAIXA\nnão tem que ficar bloqueando minha conta do caixa tem, eu que estou utilizando, as vezes perco o celular e chip, troco de celular e chip, mas eu que estou utilizando a conta, apareci um monte de vezes na caixa para resolver isso, provei que estou utilizando, não é para ficar bloqueando, fazendo os procedimentos corretamente, fica em paz, meu benefício deposita nessa conta, ficar bloqueando me prejudica, pois eu que estou utilizando, obrigado !!!'}}",
"A CAIXA foi reconhecida pela Fundação Getúlio Vargas como Melhor Banco para Investir em Fundos de Renda Fixa, conquistando o 1º lugar no prêmio MBI 2025, com base nos dados do ano.
Além desse destaque, a instituição alcançou o 2º lugar em Fundos Multimercados, reforçando a consistência e a qualidade das soluções oferecidas aos públicos de varejo e varejo seletivo.
O reconhecimento evidencia a atuação da CAIXA Asset na entrega de investimentos alinhados a diferentes perfis, com gestão responsável, solidez e foco em resultados.
Para quem busca confiança, desempenho e portfólio completo de investimentos, a CAIXA é o lugar certo para investir.
#MelhorBancoParaInvestir #PremioFGV #RendaFixa #CAIXA #PorVoce #PorTodoOBrasil",FLAGGED,,3,11h,False,48504019c36cde27,512,"{'#PosesDeCasal', '#OpenFinance', '#CAIXA', '#PorVoce', '#PorTodoOBrasil'}",0,Caixa,profile: Caixa,2026-02-15T09:50:14.222,"{{'user_name': 'caixa.gov.br/openfinance', 'comment_text': 'Casais combinam em muita coisa. Outras… nem tanto.'}, {'user_name': 'Ane Oliveira', 'comment_text': 'Olá o app do fgts está fora do ar??'}, {'user_name': 'CAIXA', 'comment_text': 'Olá Ane! Para verificarmos o que está acontecendo com mais segurança, por favor, envie uma mensagem privada. Lembramos que o nosso perfil oficial possui o selo azul de conta verificada, e que sua senha nunca será solicitada durante nosso atendimento. Aguardamos você! Até mais!'}}",
"Resgatando esse registro para desejar a todos e todas um Carnaval de alegria, responsabilidade e muita paz! 
 A folia já começou em todo o Brasil! 
Se você vai cair na festa, divirta-se com prudência, respeito e cuidado sempre! 
E não se esqueçam, existem serviços que ajudam a garantir uma folia mais segura para você, para as mulheres, para as crianças e para todas as pessoas. Desde emergência médica, canais de denúncia até o bloqueio do celular em caso de roubo.
Confira no gov.br os serviços disponíveis. Informação evita problemas e pode salvar vidas. 
E para a turma que vai aproveitar para descansar, como eu, ou para quem estará trabalhando nesse período, desejo dias tranquilos e cheios de boas energias!
Viva o Carnaval!",FLAGGED,https://www.facebook.com/caixa/posts/pfbid02MgxGWxvgNDr76o38tyMxe14bR5MCMoJTi6QmJYdEy9swdrMyMWhLpAszf9DsAnWQl,4,1d,False,5f9c7248dc19552a,376,"{'#Carnaval', '#CreditoCAIXA', '#CAIXA', '#PorVoce', '#PorTodoOBrasil'}",0,Paulão,profile: Paulão,2026-02-14T20:50:19.745,"{{'user_name': 'caixa.gov.br/emprestimopessoal', 'comment_text': 'Carnaval é fantasia. Imprevisto não é.'}, {'user_name': 'Eleuza Batista', 'comment_text': 'OI AQUI HEE U HA MORADORA DE REDENSAO PARA EU SOU ALTA COMFIANSA SOU DIARISTA ANDO RECLAMANDO GERENTE DA CAIXA ECINOMICA BLOQUEOU MEU DINHEIRO VALORES EM ESPECIE POYCO MINHA FILHA AINDA YA PEQUENA ANDO BRAVA AQUI TO PRESISANDO TO QUERENDO CO.MPRA UM COUCHAO FUU ACIDENTADA JA QUASE DOUS ANOS BATE COM A COLUNA HER CABESA'}, {'user_name': 'CAIXA', 'comment_text': 'Olá, Eleuza! Sentimos muito pelo que aconteceu! Esse não é o atendimento que queremos para nossos clientes. Vamos te chamar no privado para continuar o seu atendimento, combinado?'}}",
"Manifesto Contra o Retrocesso: Memória e Justiça Não esqueceremos.
O Brasil atravessou um período de sombras, onde o negacionismo da extrema direita e a conveniência do Centrão se uniram para saquear o futuro da nação.
Pelo sangue e pela vida:
Diante de uma pandemia global, o descaso ceifou 700 mil brasileiros. Enquanto o povo clamava por oxigênio e vacinas — sob a sombra de escândalos e propinas — o governo desfilava em motociatas e jet-skis, debochando do luto nacional.
Pela dignidade do trabalho:
As reformas previdenciária e trabalhista não foram ajustes, foram ataques. Roubaram o direito à aposentadoria, aumentaram o tempo de serviço e condenaram o assalariado à precarização. O resultado? Um Brasil com trabalho sem direito e um salário mínimo asfixiado, sem ganho real, perdendo a luta contra a inflação.
Pela mesa do povo:
A política de preços dos combustíveis foi um crime contra a economia popular. O diesel subiu 203%, a gasolina 170%, e o prato de comida se tornou luxo. O Brasil voltou ao Mapa da Fome, e a dignidade humana foi trocada pela fila do osso, enquanto o desemprego batia o recorde de 14,9%.
Pela ética e pela democracia:
O ""Estado Mínimo"" serviu apenas para o povo, enquanto o Orçamento Secreto e as emendas PIX alimentavam a corrupção. Do escândalo do MEC às joias desviadas, da PEC da Bandidagem à trama golpista de 8 de janeiro, a tentativa foi uma só: destruir a democracia para privatizar o patrimônio público e saquear o Estado.
Seguiremos em frente, mas sem esquecer o que tentaram nos tirar.",VALID,https://www.facebook.com/caixa/posts/pfbid0iGqdNWwxtoFXsVKz7WxNzaMHLNbVu5RsxZ9Xbk6oC43pcfdszXxhSJeJJFwKWiQHl,80,3d,False,806420420cb3f510,612,"{'#BolsaFamília', '#CAIXA', '#PraTodosVerem'}",0,Paulão,profile: Paulão,2026-02-12T20:51:00.775,"{{'user_name': '#BolsaFamília', 'comment_text': 'O pagamento do Bolsa Família de fevereiro/2026 começa hoje, 12/02.'}, {'user_name': 'Rener Saraiva', 'comment_text': 'A internet da galera que recebe o auxílio tá em dia heim... E olha que o valor recebido é pras necessidades básicas como alimentação. Brasilzão não é para amadores'}}",
"Hoje, o @ptbrasil completa 46 anos de história, luta e compromisso com o Brasil e com o povo brasileiro. 
Tenho orgulho de fazer parte desse partido que construiu sua trajetória na defesa dos direitos dos trabalhadores e trabalhadoras, da democracia e da justiça social.
Seguimos firmes, com coragem e compromisso, na construção de um país cada vez melhor e mais justo.
Viva o PT!",VALID,https://www.facebook.com/caixa/posts/pfbid0PDxgyMwAR7TSnwXMjYqyRPK2nWiDDv968Pff5PFD8LirTSSsotATboCpGbQSpUbEl,3,4d,False,2f1ce59d3c72175e,389,{'#PraTodosVerem'},0,Paulão,profile: Paulão,2026-02-11T20:51:27.372,"{{'user_name': 'caixa.gov.br/seguranca', 'comment_text': 'Pra curtir o Carnaval sem dor de cabeça, o cuidado começa antes da festa!'}, {'user_name': 'Luiz Sérgio Pavin', 'comment_text': 'Show de caixa . show de parceria'}, {'user_name': 'CAIXA', 'comment_text': 'Luiz , a CAIXA trabalha para apoiar cada pessoa no dia a dia, inclusive na hora de curtir a folia com responsabilidade. Obrigada por reconhecer .'}}",
"Há 46 anos, o PT constrói sua história junto com a do Brasil, sempre na defesa da luta popular, da democracia e do povo brasileiro. É um orgulho fazer parte dessa trajetória! Estamos aqui em Salvador, ao lado do presidente Lula e de tantas companheiras e companheiros de luta, e renovamos nosso compromisso de continuar construindo um Brasil mais justo.",FLAGGED,https://www.facebook.com/caixa/posts/pfbid027w8Vrs9FebGuaRzTURYEx9GxjEjxDTvCR81rWgiFcN1pa6znWxpZbXF6AEDBHhNl,34,4d,False,eeaa0a00162a647b,726,"{'#MelhorBancoParaInvestir', '#PremioFGV', '#RendaFixa', '#CAIXA', '#PorVoce', '#PorTodoOBrasil'}",0,Paulão,profile: Paulão,2026-02-11T20:51:54.535,"{{'user_name': '#MelhorBancoParaInvestir', 'comment_text': 'A CAIXA foi reconhecida pela Fundação Getúlio Vargas como Melhor Banco para Investir em Fundos de Renda Fixa, conquistando o 1º lugar no prêmio MBI 2025, com base nos dados do ano.'}, {'user_name': 'Campos Butik', 'comment_text': 'Estou aguardando o meu FGTS..não tenho empréstimo, fui demitido sem justa causa em maio de 2025, sou optante do saque aniversário, faço aniversário em agosto, recebi a primeira parcela em dezembro e não recebi a data que era pra receber,que era dia 09/02..não caiu nada até agora'}}",
